
DL1PC6835,767_4_42,767,04:42:09,20231105,DL1PC6835,28.6192569732666,76.93003845214844,0.0,1699139735
DL1PD2614,1412_4_40,1412,04:40:38,20231105,DL1PD2614,28.63096809387207,76.99774932861328,0.0,1699139735
DL1PD2627,445_0_28,445,00:28:48,20231105,DL1PD2627,28.63006019592285,76.99750518798828,0.0,1699139735
DL1PD2708,1412_23_33,1412,23:33:13,20231104,DL1PD2708,28.625377655029297,77.0664291381836,0.0,1699139735
DL1PD5946,593_1_19,593,01:19:17,20231105,DL1PD5946,28.537046432495117,76.91606140136719,0.0,1699139734
DL1PD5935,593_3_24,593,03:24:57,20231105,DL1PD5935,28.53693389892578,76.91577911376953,0.0,1699139734
DL1PC6648,775_3_9,775,03:09:49,20231105,DL1PC6648,28.685625076293945,77.33052825927734,0.0,1699139734
DL1PC6652,1512_23_40,1512,23:40:19,20231104,DL1PC6652,28.68559455871582,77.33019256591797,0.0,1699139734
DL1PD6071,593_2_57,593,02:57:13,20231105,DL1PD6071,28.537220001220703,76.91596984863281,0.0,1699139734
DL1PD2319,222_04_50,222,04:27:00,20231105,DL1PD2319,28.704322814941406,77.21221923828125,0.0,1699139734
DL1PD0109,581_23_36,581,23:36:16,20231104,DL1PD0109,28.621192932128906,76.92929077148438,0.0,1699139734
DL1PD0263,2138_21_12,2138,22:43:50,20231104,DL1PD0263,28.621417999267578,76.92938232421875,0.0,1699139734
DL1PD2278,1506_4_5,1506,04:05:49,20231105,DL1PD2278,28.704486846923828,77.21247100830078,0.0,1699139734
DL1PD5984,593_4_28,593,04:28:01,20231105,DL1PD5984,28.538101196289062,76.91313171386719,0.0,1699139733
DL1PC5442,649_4_28,649,04:28:01,20231105,DL1PC5442,28.580289840698242,77.22505187988281,0.0,1699139733
DL1PC5372,10022_0_30,10022,00:30:19,20231105,DL1PC5372,28.5794620513916,77.22657012939453,0.0,1699139733
DL1PD5966,593_04_10,593,04:13:53,20231105,DL1PD5966,28.536808013916016,76.91374969482422,0.0,1699139733
DL1PD6043,593_4_42,593,04:42:09,20231105,DL1PD6043,28.53754997253418,76.91452026367188,0.0,1699139733
DL1PC5278,1447_23_32,1447,23:35:30,20231104,DL1PC5278,28.579191207885742,77.22991943359375,0.0,1699139732
DL1PD5799,674_4_35,674,04:35:05,20231105,DL1PD5799,28.53810691833496,76.91313934326172,0.0,1699139732
DL1PD5938,593_2_14,593,02:14:49,20231105,DL1PD5938,28.537311553955078,76.92253112792969,0.0,1699139732
DL1PD0851,767_0_58,767,00:58:05,20231105,DL1PD0851,28.62088966369629,76.92958068847656,0.0,1699139732
DL1PD5830,1839_4_6,1839,04:06:50,20231105,DL1PD5830,28.539653778076172,76.91365814208984,0.0,1699139732
DL1PD2300,1700_4_40,1700,04:40:38,20231105,DL1PD2300,28.630325317382812,76.99757385253906,0.0,1699139732
DL1PC5430,95_4_42,95,04:42:09,20231105,DL1PC5430,28.579280853271484,77.23489379882812,0.0,1699139732
DL1PD3619,1972_4_40,1972,04:40:38,20231105,DL1PD3619,28.685407638549805,77.33055114746094,0.0,1699139732
DL1PD6144,320_1_47,320,01:47:03,20231105,DL1PD6144,28.534181594848633,76.9149398803711,0.0,1699139732
DL1PD2719,1893_3_36,1893,03:36:49,20231105,DL1PD2719,28.63081169128418,76.99758911132812,0.0,1699139732
DL1PD2999,25_4_40,25,04:40:38,20231105,DL1PD2999,28.588449478149414,77.00740814208984,0.0,1699139732
DL1PD0680,2138_23_0,2138,23:00:50,20231104,DL1PD0680,28.61941146850586,76.93070220947266,0.0,1699139731
DL1PD6061,674_4_42,674,04:42:09,20231105,DL1PD6061,28.593591690063477,76.91492462158203,0.0,1699139731
DL1PD5811,219_4_42,219,04:42:09,20231105,DL1PD5811,28.538721084594727,76.91471862792969,0.0,1699139731
DL1PD6029,456_4_28,456,04:28:01,20231105,DL1PD6029,28.53837776184082,76.91292572021484,0.0,1699139731
DL1PD6049,219_4_42,219,04:42:09,20231105,DL1PD6049,28.573915481567383,76.95230865478516,0.0,1699139730
DL1PD2849,1488_3_58,1488,03:58:45,20231105,DL1PD2849,28.629928588867188,76.99723815917969,0.0,1699139730
DL1PC5307,1124_19_15,1124,20:32:32,20231104,DL1PC5307,28.590700149536133,77.24541473388672,0.0,1699139730
DL1PD0618,2138_0_58,2138,00:58:05,20231105,DL1PD0618,28.618619918823242,76.93085479736328,0.0,1699139730
DL1PD5974,324_4_28,324,04:28:01,20231105,DL1PD5974,28.537364959716797,76.91487884521484,0.0,1699139729
DL1PD2361,1506_4_40,1506,04:40:38,20231105,DL1PD2361,28.704238891601562,77.21294403076172,0.0,1699139729
DL1PD3490,637_4_40,637,04:40:38,20231105,DL1PD3490,28.704402923583984,77.21263885498047,0.0,1699139728
DL1PC6894,95_4_13,95,04:13:53,20231105,DL1PC6894,28.579753875732422,77.2249755859375,0.0,1699139728
DL1PD6160,674_4_42,674,04:42:09,20231105,DL1PD6160,28.55430030822754,76.93485260009766,0.0,1699139728
DL1PD6091,674_4_42,674,04:42:09,20231105,DL1PD6091,28.537071228027344,76.91561889648438,0.0,1699139728
DL1PD5810,593_4_42,593,04:42:09,20231105,DL1PD5810,28.53839111328125,76.9133071899414,0.0,1699139728
DL1PD6269,593_4_28,593,04:28:01,20231105,DL1PD6269,28.537410736083984,76.91612243652344,0.0,1699139728
DL1PD5820,456_4_42,456,04:42:09,20231105,DL1PD5820,28.538780212402344,76.91473388671875,0.0,1699139728
DL1PD6089,674_2_43,674,02:43:05,20231105,DL1PD6089,28.5371036529541,76.91578674316406,0.0,1699139727
DL1PD6015,142_2_21,142,02:21:53,20231105,DL1PD6015,28.53733253479004,76.91346740722656,0.0,1699139727
DL1PD2944,1718_04_05,1718,04:40:38,20231105,DL1PD2944,28.630582809448242,76.99686431884766,0.0,1699139727
DL1PD0250,767_22_45,767,22:45:06,20231104,DL1PD0250,28.621244430541992,76.93012237548828,0.0,1699139727
DL1PD6417,149_4_42,149,04:42:09,20231105,DL1PD6417,28.537065505981445,76.915771484375,0.0,1699139727
DL1PD0619,2138_19_36,2138,21:07:29,20231104,DL1PD0619,28.621105194091797,76.92930603027344,0.0,1699139726
DL1PD5962,593_4_42,593,04:42:09,20231105,DL1PD5962,28.538162231445312,76.91534423828125,0.0,1699139726
DL1PD2617,222_4_40,222,04:40:38,20231105,DL1PD2617,28.704355239868164,77.21272277832031,0.0,1699139726
DL1PD6164,674_4_42,674,04:42:09,20231105,DL1PD6164,28.537309646606445,76.91417694091797,0.0,1699139726
DL1PC6760,1020_15_38,1020,17:08:08,20231104,DL1PC6760,28.68526268005371,77.33067321777344,0.0,1699139726
DL1PC6716,95_4_0,95,04:00:16,20231105,DL1PC6716,28.579702377319336,77.22509765625,0.0,1699139726
DL1PD5814,456_4_35,456,04:35:05,20231105,DL1PD5814,28.541112899780273,76.92503356933594,0.0,1699139726
DL1PD5792,593_4_28,593,04:28:01,20231105,DL1PD5792,28.538249969482422,76.91435241699219,0.0,1699139725
DL1PD6113,674_4_35,674,04:35:05,20231105,DL1PD6113,28.5371150970459,76.9146499633789,0.0,1699139725
DL1PD6013,456_4_35,456,04:35:05,20231105,DL1PD6013,28.5380802154541,76.91395568847656,0.0,1699139725
DL1PD5297,1403_4_28,1403,04:28:31,20231105,DL1PD5297,28.69955062866211,77.03402709960938,0.0,1699139725
DL1PD6034,674_2_57,674,02:57:12,20231105,DL1PD6034,28.538780212402344,76.91450500488281,0.0,1699139724
DL1PD5780,456_4_42,456,04:42:09,20231105,DL1PD5780,28.538801193237305,76.91520690917969,0.0,1699139724
DL1PD6019,593_4_35,593,04:35:05,20231105,DL1PD6019,28.53752899169922,76.9134521484375,0.0,1699139722
DL1PD5917,674_4_42,674,04:42:09,20231105,DL1PD5917,28.539154052734375,76.91292572021484,0.0,1699139722
DL1PD5919,674_4_35,674,04:35:05,20231105,DL1PD5919,28.537519454956055,76.91476440429688,0.0,1699139720
DL1PD6177,593_3_4,593,03:04:16,20231105,DL1PD6177,28.537527084350586,76.91600799560547,0.0,1699139719
DL1PD5817,219_4_20,219,04:20:57,20231105,DL1PD5817,28.539031982421875,76.91417694091797,0.0,1699139719
DL1PD6005,324_3_46,324,03:46:09,20231105,DL1PD6005,28.537466049194336,76.9161376953125,0.0,1699139719
DL1PD5806,593_04_32,593,04:35:05,20231105,DL1PD5806,28.5383358001709,76.9130630493164,0.0,1699139718
DL1PD5976,1720_4_35,1720,04:35:05,20231105,DL1PD5976,28.5384464263916,76.9144515991211,0.0,1699139716
DL1PD5791,674_4_28,674,04:28:01,20231105,DL1PD5791,28.613786697387695,76.98573303222656,0.0,1699139715
DL1PD6157,593_4_20,593,04:20:57,20231105,DL1PD6157,28.537498474121094,76.91578674316406,0.0,1699139714
DL1PD5750,456_4_42,456,04:42:09,20231105,DL1PD5750,28.538434982299805,76.91446685791016,0.0,1699139713
DL1PD5973,1720_4_42,1720,04:42:09,20231105,DL1PD5973,28.537921905517578,76.9145278930664,0.0,1699139708
DL1PD5945,674_4_42,674,04:42:09,20231105,DL1PD5945,28.537080764770508,76.91571807861328,0.0,1699139707
DL1PD5872,219_4_42,219,04:42:09,20231105,DL1PD5872,28.537490844726562,76.9152603149414,0.0,1699139707
DL1PD5944,674_4_35,674,04:35:05,20231105,DL1PD5944,28.53835105895996,76.91529083251953,0.0,1699139706
DL1PD5993,674_2_57,674,02:57:12,20231105,DL1PD5993,28.53856086730957,76.91471862792969,0.0,1699139706
DL1PD5936,593_1_32,593,01:32:55,20231105,DL1PD5936,28.537534713745117,76.914794921875,0.0,1699139706
DL1PD6219,593_4_42,593,04:42:09,20231105,DL1PD6219,28.537235260009766,76.91409301757812,0.0,1699139705
DL1PD5901,1434_4_28,1434,04:28:01,20231105,DL1PD5901,28.537193298339844,76.9139633178711,0.0,1699139704
DL1PD5787,674_1_12,674,01:12:13,20231105,DL1PD5787,28.53849220275879,76.91363525390625,0.0,1699139704
DL1PD5961,593_4_42,593,04:42:09,20231105,DL1PD5961,28.537002563476562,76.91380310058594,0.0,1699139703
DL1PD6004,593_3_46,593,03:46:09,20231105,DL1PD6004,28.53742027282715,76.91468811035156,0.0,1699139703
DL1PD6075,674_4_13,674,04:13:53,20231105,DL1PD6075,28.538471221923828,76.91475677490234,0.0,1699139703
DL1PD6068,593_3_24,593,03:24:58,20231105,DL1PD6068,28.536855697631836,76.91590118408203,0.0,1699139701
DL1PD5948,593_3_46,593,03:46:09,20231105,DL1PD5948,28.537620544433594,76.91580963134766,0.0,1699139701
DL1PD6047,219_23_48,219,23:48:24,20231104,DL1PD6047,28.53863525390625,76.9142074584961,0.0,1699139701
DL1PD6033,593_4_28,593,04:28:01,20231105,DL1PD6033,28.538684844970703,76.91460418701172,0.0,1699139699
DL1PD6037,674_4_42,674,04:42:09,20231105,DL1PD6037,28.538375854492188,76.91549682617188,0.0,1699139699
DL1PD6158,593_1_25,593,01:25:51,20231105,DL1PD6158,28.537527084350586,76.9159927368164,0.0,1699139694
DL1PD6401,1839_4_42,1839,04:42:09,20231105,DL1PD6401,28.53838348388672,76.9150619506836,0.0,1699139693
DL1PD5725,219_4_35,219,04:35:05,20231105,DL1PD5725,28.539051055908203,76.91397857666016,0.0,1699139693
DL1PD5985,593_4_35,593,04:35:05,20231105,DL1PD5985,28.538074493408203,76.9122085571289,0.0,1699139692
DL1PD5942,593_4_35,593,04:35:05,20231105,DL1PD5942,28.53757667541504,76.91574096679688,0.0,1699139690
DL1PD5939,593_4_6,593,04:06:50,20231105,DL1PD5939,28.53706932067871,76.9140396118164,0.0,1699139689
DL1PD5904,320_4_35,320,04:35:05,20231105,DL1PD5904,28.537342071533203,76.91434478759766,0.0,1699139687
DL1PD5941,593_1_32,593,01:32:55,20231105,DL1PD5941,28.537338256835938,76.91399383544922,0.0,1699139686
DL1PD6002,593_4_35,593,04:35:05,20231105,DL1PD6002,28.53693962097168,76.9149398803711,0.0,1699139686
DL1PD5808,674_4_20,674,04:20:57,20231105,DL1PD5808,28.539051055908203,76.91411590576172,0.0,1699139685
DL1PD6145,1434_4_42,1434,04:42:09,20231105,DL1PD6145,28.575782775878906,76.95378112792969,0.0,1699139684
DL1PD6129,320_4_42,320,04:42:09,20231105,DL1PD6129,28.53792953491211,76.91499328613281,0.0,1699139684
DL1PD5947,593_4_6,593,04:06:49,20231105,DL1PD5947,28.537778854370117,76.91421508789062,0.0,1699139684
DL1PD6101,674_4_35,674,04:35:05,20231105,DL1PD6101,28.537357330322266,76.91616821289062,0.0,1699139678
DL1PD5964,593_1_32,593,01:32:55,20231105,DL1PD5964,28.537322998046875,76.91394805908203,0.0,1699139676
DL1PC5281,10022_21_7,10022,21:07:29,20231104,DL1PC5281,28.579345703125,77.23219299316406,0.0,1699139289
DL1PD6094,593_3_17,593,03:17:54,20231105,DL1PD6094,28.538249969482422,76.91474914550781,0.0,1699139245
DL1PD1012,178_20_39,178,20:39:25,20231104,DL1PD1012,28.61872100830078,76.93035888671875,0.0,1699139132
DL1PD6270,593_3_53,593,03:53:12,20231105,DL1PD6270,28.537643432617188,76.91378784179688,0.0,1699139736
DL1PD0033,767_19_1,767,19:01:23,20231104,DL1PD0033,28.621007919311523,76.929443359375,0.0,1699139735
DL1PD6006,593_4_42,593,04:42:09,20231105,DL1PD6006,28.53813362121582,76.91502380371094,0.0,1699139735
DL1PD6148,320_4_42,320,04:42:09,20231105,DL1PD6148,28.538957595825195,76.9129638671875,0.0,1699139735
DL1PD6367,1236_4_42,1236,04:42:09,20231105,DL1PD6367,28.537677764892578,76.91394805908203,0.0,1699139735
DL1PC6835,767_4_42,767,04:42:09,20231105,DL1PC6835,28.6192569732666,76.93003845214844,0.0,1699139735
DL1PD2614,1412_4_40,1412,04:40:38,20231105,DL1PD2614,28.63096809387207,76.99774932861328,0.0,1699139735
DL1PD2627,445_0_28,445,00:28:48,20231105,DL1PD2627,28.63006019592285,76.99750518798828,0.0,1699139735
DL1PD2708,1412_23_33,1412,23:33:13,20231104,DL1PD2708,28.625377655029297,77.0664291381836,0.0,1699139735
DL1PD5946,593_1_19,593,01:19:17,20231105,DL1PD5946,28.537046432495117,76.91606140136719,0.0,1699139734
DL1PD5935,593_3_24,593,03:24:57,20231105,DL1PD5935,28.53693389892578,76.91577911376953,0.0,1699139734
DL1PC6648,775_3_9,775,03:09:49,20231105,DL1PC6648,28.685625076293945,77.33052825927734,0.0,1699139734
DL1PC6652,1512_23_40,1512,23:40:19,20231104,DL1PC6652,28.68559455871582,77.33019256591797,0.0,1699139734
DL1PD6071,593_2_57,593,02:57:13,20231105,DL1PD6071,28.537220001220703,76.91596984863281,0.0,1699139734
DL1PD2319,222_04_50,222,04:27:00,20231105,DL1PD2319,28.704322814941406,77.21221923828125,0.0,1699139734
DL1PD0109,581_23_36,581,23:36:16,20231104,DL1PD0109,28.621192932128906,76.92929077148438,0.0,1699139734
DL1PD0263,2138_21_12,2138,22:43:50,20231104,DL1PD0263,28.621417999267578,76.92938232421875,0.0,1699139734
DL1PD2278,1506_4_5,1506,04:05:49,20231105,DL1PD2278,28.704486846923828,77.21247100830078,0.0,1699139734
DL1PD5984,593_4_28,593,04:28:01,20231105,DL1PD5984,28.538101196289062,76.91313171386719,0.0,1699139733
DL1PC5442,649_4_28,649,04:28:01,20231105,DL1PC5442,28.580289840698242,77.22505187988281,0.0,1699139733
DL1PC5372,10022_0_30,10022,00:30:19,20231105,DL1PC5372,28.5794620513916,77.22657012939453,0.0,1699139733
DL1PD5966,593_04_10,593,04:13:53,20231105,DL1PD5966,28.536808013916016,76.91374969482422,0.0,1699139733
DL1PD6043,593_4_42,593,04:42:09,20231105,DL1PD6043,28.53754997253418,76.91452026367188,0.0,1699139733
DL1PC5278,1447_23_32,1447,23:35:30,20231104,DL1PC5278,28.579191207885742,77.22991943359375,0.0,1699139732
DL1PD5799,674_4_35,674,04:35:05,20231105,DL1PD5799,28.53810691833496,76.91313934326172,0.0,1699139732
DL1PD5938,593_2_14,593,02:14:49,20231105,DL1PD5938,28.537311553955078,76.92253112792969,0.0,1699139732
DL1PD0851,767_0_58,767,00:58:05,20231105,DL1PD0851,28.62088966369629,76.92958068847656,0.0,1699139732
DL1PD5830,1839_4_6,1839,04:06:50,20231105,DL1PD5830,28.539653778076172,76.91365814208984,0.0,1699139732
DL1PD2300,1700_4_40,1700,04:40:38,20231105,DL1PD2300,28.630325317382812,76.99757385253906,0.0,1699139732
DL1PC5430,95_4_42,95,04:42:09,20231105,DL1PC5430,28.579280853271484,77.23489379882812,0.0,1699139732
DL1PD3619,1972_4_40,1972,04:40:38,20231105,DL1PD3619,28.685407638549805,77.33055114746094,0.0,1699139732
DL1PD6144,320_1_47,320,01:47:03,20231105,DL1PD6144,28.534181594848633,76.9149398803711,0.0,1699139732
DL1PD2719,1893_3_36,1893,03:36:49,20231105,DL1PD2719,28.63081169128418,76.99758911132812,0.0,1699139732
DL1PD2999,25_4_40,25,04:40:38,20231105,DL1PD2999,28.588449478149414,77.00740814208984,0.0,1699139732
DL1PD0680,2138_23_0,2138,23:00:50,20231104,DL1PD0680,28.61941146850586,76.93070220947266,0.0,1699139731
DL1PD6061,674_4_42,674,04:42:09,20231105,DL1PD6061,28.593591690063477,76.91492462158203,0.0,1699139731
DL1PD5811,219_4_42,219,04:42:09,20231105,DL1PD5811,28.538721084594727,76.91471862792969,0.0,1699139731
DL1PD6029,456_4_28,456,04:28:01,20231105,DL1PD6029,28.53837776184082,76.91292572021484,0.0,1699139731
DL1PD6049,219_4_42,219,04:42:09,20231105,DL1PD6049,28.573915481567383,76.95230865478516,0.0,1699139730
DL1PD2849,1488_3_58,1488,03:58:45,20231105,DL1PD2849,28.629928588867188,76.99723815917969,0.0,1699139730
DL1PC5307,1124_19_15,1124,20:32:32,20231104,DL1PC5307,28.590700149536133,77.24541473388672,0.0,1699139730
DL1PD0618,2138_0_58,2138,00:58:05,20231105,DL1PD0618,28.618619918823242,76.93085479736328,0.0,1699139730
DL1PD5974,324_4_28,324,04:28:01,20231105,DL1PD5974,28.537364959716797,76.91487884521484,0.0,1699139729
DL1PD2361,1506_4_40,1506,04:40:38,20231105,DL1PD2361,28.704238891601562,77.21294403076172,0.0,1699139729
DL1PD3490,637_4_40,637,04:40:38,20231105,DL1PD3490,28.704402923583984,77.21263885498047,0.0,1699139728
DL1PC6894,95_4_13,95,04:13:53,20231105,DL1PC6894,28.579753875732422,77.2249755859375,0.0,1699139728
DL1PD6160,674_4_42,674,04:42:09,20231105,DL1PD6160,28.55430030822754,76.93485260009766,0.0,1699139728
DL1PD6091,674_4_42,674,04:42:09,20231105,DL1PD6091,28.537071228027344,76.91561889648438,0.0,1699139728
DL1PD5810,593_4_42,593,04:42:09,20231105,DL1PD5810,28.53839111328125,76.9133071899414,0.0,1699139728
DL1PD6269,593_4_28,593,04:28:01,20231105,DL1PD6269,28.537410736083984,76.91612243652344,0.0,1699139728
DL1PD5820,456_4_42,456,04:42:09,20231105,DL1PD5820,28.538780212402344,76.91473388671875,0.0,1699139728
DL1PD6089,674_2_43,674,02:43:05,20231105,DL1PD6089,28.5371036529541,76.91578674316406,0.0,1699139727
DL1PD6015,142_2_21,142,02:21:53,20231105,DL1PD6015,28.53733253479004,76.91346740722656,0.0,1699139727
DL1PD2944,1718_04_05,1718,04:40:38,20231105,DL1PD2944,28.630582809448242,76.99686431884766,0.0,1699139727
DL1PD0250,767_22_45,767,22:45:06,20231104,DL1PD0250,28.621244430541992,76.93012237548828,0.0,1699139727
DL1PD6417,149_4_42,149,04:42:09,20231105,DL1PD6417,28.537065505981445,76.915771484375,0.0,1699139727
DL1PD0619,2138_19_36,2138,21:07:29,20231104,DL1PD0619,28.621105194091797,76.92930603027344,0.0,1699139726
DL1PD5962,593_4_42,593,04:42:09,20231105,DL1PD5962,28.538162231445312,76.91534423828125,0.0,1699139726
DL1PD2617,222_4_40,222,04:40:38,20231105,DL1PD2617,28.704355239868164,77.21272277832031,0.0,1699139726
DL1PD6164,674_4_42,674,04:42:09,20231105,DL1PD6164,28.537309646606445,76.91417694091797,0.0,1699139726
DL1PC6760,1020_15_38,1020,17:08:08,20231104,DL1PC6760,28.68526268005371,77.33067321777344,0.0,1699139726
DL1PC6716,95_4_0,95,04:00:16,20231105,DL1PC6716,28.579702377319336,77.22509765625,0.0,1699139726
DL1PD5814,456_4_35,456,04:35:05,20231105,DL1PD5814,28.541112899780273,76.92503356933594,0.0,1699139726
DL1PD5792,593_4_28,593,04:28:01,20231105,DL1PD5792,28.538249969482422,76.91435241699219,0.0,1699139725
DL1PD6113,674_4_35,674,04:35:05,20231105,DL1PD6113,28.5371150970459,76.9146499633789,0.0,1699139725
DL1PD6013,456_4_35,456,04:35:05,20231105,DL1PD6013,28.5380802154541,76.91395568847656,0.0,1699139725
DL1PD5297,1403_4_28,1403,04:28:31,20231105,DL1PD5297,28.69955062866211,77.03402709960938,0.0,1699139725
DL1PD6034,674_2_57,674,02:57:12,20231105,DL1PD6034,28.538780212402344,76.91450500488281,0.0,1699139724
DL1PD5780,456_4_42,456,04:42:09,20231105,DL1PD5780,28.538801193237305,76.91520690917969,0.0,1699139724
DL1PD6019,593_4_35,593,04:35:05,20231105,DL1PD6019,28.53752899169922,76.9134521484375,0.0,1699139722
DL1PD5917,674_4_42,674,04:42:09,20231105,DL1PD5917,28.539154052734375,76.91292572021484,0.0,1699139722
DL1PD5919,674_4_35,674,04:35:05,20231105,DL1PD5919,28.537519454956055,76.91476440429688,0.0,1699139720
DL1PD6177,593_3_4,593,03:04:16,20231105,DL1PD6177,28.537527084350586,76.91600799560547,0.0,1699139719
DL1PD5817,219_4_20,219,04:20:57,20231105,DL1PD5817,28.539031982421875,76.91417694091797,0.0,1699139719
DL1PD6005,324_3_46,324,03:46:09,20231105,DL1PD6005,28.537466049194336,76.9161376953125,0.0,1699139719
DL1PD5806,593_04_32,593,04:35:05,20231105,DL1PD5806,28.5383358001709,76.9130630493164,0.0,1699139718
DL1PD5976,1720_4_35,1720,04:35:05,20231105,DL1PD5976,28.5384464263916,76.9144515991211,0.0,1699139716
DL1PD5791,674_4_28,674,04:28:01,20231105,DL1PD5791,28.613786697387695,76.98573303222656,0.0,1699139715
DL1PD6157,593_4_20,593,04:20:57,20231105,DL1PD6157,28.537498474121094,76.91578674316406,0.0,1699139714
DL1PD5750,456_4_42,456,04:42:09,20231105,DL1PD5750,28.538434982299805,76.91446685791016,0.0,1699139713
DL1PD5973,1720_4_42,1720,04:42:09,20231105,DL1PD5973,28.537921905517578,76.9145278930664,0.0,1699139708
DL1PD5945,674_4_42,674,04:42:09,20231105,DL1PD5945,28.537080764770508,76.91571807861328,0.0,1699139707
DL1PD5872,219_4_42,219,04:42:09,20231105,DL1PD5872,28.537490844726562,76.9152603149414,0.0,1699139707
DL1PD5944,674_4_35,674,04:35:05,20231105,DL1PD5944,28.53835105895996,76.91529083251953,0.0,1699139706
DL1PD5993,674_2_57,674,02:57:12,20231105,DL1PD5993,28.53856086730957,76.91471862792969,0.0,1699139706
DL1PD5936,593_1_32,593,01:32:55,20231105,DL1PD5936,28.537534713745117,76.914794921875,0.0,1699139706
DL1PD6219,593_4_42,593,04:42:09,20231105,DL1PD6219,28.537235260009766,76.91409301757812,0.0,1699139705
DL1PD5901,1434_4_28,1434,04:28:01,20231105,DL1PD5901,28.537193298339844,76.9139633178711,0.0,1699139704
DL1PD5787,674_1_12,674,01:12:13,20231105,DL1PD5787,28.53849220275879,76.91363525390625,0.0,1699139704
DL1PD5961,593_4_42,593,04:42:09,20231105,DL1PD5961,28.537002563476562,76.91380310058594,0.0,1699139703
DL1PD6004,593_3_46,593,03:46:09,20231105,DL1PD6004,28.53742027282715,76.91468811035156,0.0,1699139703
DL1PD6075,674_4_13,674,04:13:53,20231105,DL1PD6075,28.538471221923828,76.91475677490234,0.0,1699139703
DL1PD6068,593_3_24,593,03:24:58,20231105,DL1PD6068,28.536855697631836,76.91590118408203,0.0,1699139701
DL1PD5948,593_3_46,593,03:46:09,20231105,DL1PD5948,28.537620544433594,76.91580963134766,0.0,1699139701
DL1PD6047,219_23_48,219,23:48:24,20231104,DL1PD6047,28.53863525390625,76.9142074584961,0.0,1699139701
DL1PD6033,593_4_28,593,04:28:01,20231105,DL1PD6033,28.538684844970703,76.91460418701172,0.0,1699139699
DL1PD6037,674_4_42,674,04:42:09,20231105,DL1PD6037,28.538375854492188,76.91549682617188,0.0,1699139699
DL1PD6158,593_1_25,593,01:25:51,20231105,DL1PD6158,28.537527084350586,76.9159927368164,0.0,1699139694
DL1PD6401,1839_4_42,1839,04:42:09,20231105,DL1PD6401,28.53838348388672,76.9150619506836,0.0,1699139693
DL1PD5725,219_4_35,219,04:35:05,20231105,DL1PD5725,28.539051055908203,76.91397857666016,0.0,1699139693
DL1PD5985,593_4_35,593,04:35:05,20231105,DL1PD5985,28.538074493408203,76.9122085571289,0.0,1699139692
DL1PD5942,593_4_35,593,04:35:05,20231105,DL1PD5942,28.53757667541504,76.91574096679688,0.0,1699139690
DL1PD5939,593_4_6,593,04:06:50,20231105,DL1PD5939,28.53706932067871,76.9140396118164,0.0,1699139689
DL1PD5904,320_4_35,320,04:35:05,20231105,DL1PD5904,28.537342071533203,76.91434478759766,0.0,1699139687
DL1PD5941,593_1_32,593,01:32:55,20231105,DL1PD5941,28.537338256835938,76.91399383544922,0.0,1699139686
DL1PD6002,593_4_35,593,04:35:05,20231105,DL1PD6002,28.53693962097168,76.9149398803711,0.0,1699139686
DL1PD5808,674_4_20,674,04:20:57,20231105,DL1PD5808,28.539051055908203,76.91411590576172,0.0,1699139685
DL1PD6145,1434_4_42,1434,04:42:09,20231105,DL1PD6145,28.575782775878906,76.95378112792969,0.0,1699139684
DL1PD6129,320_4_42,320,04:42:09,20231105,DL1PD6129,28.53792953491211,76.91499328613281,0.0,1699139684
DL1PD5947,593_4_6,593,04:06:49,20231105,DL1PD5947,28.537778854370117,76.91421508789062,0.0,1699139684
DL1PD6101,674_4_35,674,04:35:05,20231105,DL1PD6101,28.537357330322266,76.91616821289062,0.0,1699139678
DL1PD5964,593_1_32,593,01:32:55,20231105,DL1PD5964,28.537322998046875,76.91394805908203,0.0,1699139676
DL1PC5281,10022_21_7,10022,21:07:29,20231104,DL1PC5281,28.579345703125,77.23219299316406,0.0,1699139289
DL1PD6094,593_3_17,593,03:17:54,20231105,DL1PD6094,28.538249969482422,76.91474914550781,0.0,1699139245
DL1PD1012,178_20_39,178,20:39:25,20231104,DL1PD1012,28.61872100830078,76.93035888671875,0.0,1699139132
DL1PD6270,593_3_53,593,03:53:12,20231105,DL1PD6270,28.537643432617188,76.91378784179688,0.0,1699139736
DL1PD0033,767_19_1,767,19:01:23,20231104,DL1PD0033,28.621007919311523,76.929443359375,0.0,1699139735
DL1PD6006,593_4_42,593,04:42:09,20231105,DL1PD6006,28.53813362121582,76.91502380371094,0.0,1699139735
DL1PD6148,320_4_42,320,04:42:09,20231105,DL1PD6148,28.538957595825195,76.9129638671875,0.0,1699139735
DL1PD6367,1236_4_42,1236,04:42:09,20231105,DL1PD6367,28.537677764892578,76.91394805908203,0.0,1699139735
DL1PC6835,767_4_42,767,04:42:09,20231105,DL1PC6835,28.6192569732666,76.93003845214844,0.0,1699139735
DL1PD2614,1412_4_40,1412,04:40:38,20231105,DL1PD2614,28.63096809387207,76.99774932861328,0.0,1699139735
DL1PD2627,445_0_28,445,00:28:48,20231105,DL1PD2627,28.63006019592285,76.99750518798828,0.0,1699139735
DL1PD2708,1412_23_33,1412,23:33:13,20231104,DL1PD2708,28.625377655029297,77.0664291381836,0.0,1699139735
DL1PD5946,593_1_19,593,01:19:17,20231105,DL1PD5946,28.537046432495117,76.91606140136719,0.0,1699139734
